YYYY DOY Hour    X(au)     Y(au)     Z(au)
2023 170  11 -130.9900   10.0987   91.6494
2023 170  12 -130.9904   10.0987   91.6497
2023 170  13 -130.9907   10.0988   91.6499
2023 170  14 -130.9910   10.0987   91.6501
2023 170  15 -130.9914   10.0987   91.6504
2023 170  16 -130.9917   10.0987   91.6506
2023 170  17 -130.9920   10.0987   91.6508
2023 170  18 -130.9923   10.0987   91.6511
2023 170  19 -130.9927   10.0987   91.6513
2023 170  20 -130.9930   10.0987   91.6516
2023 170  21 -130.9933   10.0987   91.6518
2023 170  22 -130.9937   10.0987   91.6520
2023 170  23 -130.9940   10.0987   91.6523
2023 171   0 -130.9943   10.0987   91.6525
2023 171   1 -130.9946   10.0987   91.6528
2023 171   2 -130.9950   10.0987   91.6530
2023 171   3 -130.9953   10.0987   91.6532
2023 171   4 -130.9956   10.0987   91.6535
2023 171   5 -130.9959   10.0987   91.6537
2023 171   6 -130.9963   10.0987   91.6540
2023 171   7 -130.9966   10.0987   91.6542
2023 171   8 -130.9970   10.0987   91.6544
2023 171   9 -130.9973   10.0987   91.6547
2023 171  10 -130.9976   10.0987   91.6549
2023 171  11 -130.9979   10.0987   91.6552
2023 171  12 -130.9983   10.0987   91.6554
2023 171  13 -130.9986   10.0987   91.6556
2023 171  14 -130.9989   10.0987   91.6559
2023 171  15 -130.9993   10.0987   91.6561
2023 171  16 -130.9996   10.0987   91.6564
2023 171  17 -130.9999   10.0987   91.6566
2023 171  18 -131.0002   10.0987   91.6568
2023 171  19 -131.0006   10.0987   91.6571
2023 171  20 -131.0009   10.0987   91.6573
2023 171  21 -131.0012   10.0987   91.6575
2023 171  22 -131.0016   10.0987   91.6578
2023 171  23 -131.0019   10.0987   91.6580
2023 172   0 -131.0022   10.0987   91.6583
2023 172   1 -131.0026   10.0987   91.6585
2023 172   2 -131.0029   10.0987   91.6587
2023 172   3 -131.0032   10.0987   91.6590
2023 172   4 -131.0036   10.0987   91.6592
2023 172   5 -131.0039   10.0986   91.6595
2023 172   6 -131.0042   10.0986   91.6597
2023 172   7 -131.0045   10.0987   91.6599
2023 172   8 -131.0049   10.0987   91.6602
2023 172   9 -131.0052   10.0986   91.6604
2023 172  10 -131.0055   10.0986   91.6606
2023 172  11 -131.0059   10.0987   91.6609
2023 172  12 -131.0062   10.0986   91.6611
2023 172  13 -131.0065   10.0986   91.6614
2023 172  14 -131.0068   10.0986   91.6616
2023 172  15 -131.0072   10.0986   91.6619
2023 172  16 -131.0075   10.0986   91.6621
2023 172  17 -131.0078   10.0986   91.6623
2023 172  18 -131.0082   10.0986   91.6626
2023 172  19 -131.0085   10.0986   91.6628
2023 172  20 -131.0088   10.0986   91.6630
2023 172  21 -131.0091   10.0986   91.6633
2023 172  22 -131.0095   10.0986   91.6635
2023 172  23 -131.0098   10.0986   91.6637
2023 173   0 -131.0101   10.0986   91.6640
2023 173   1 -131.0105   10.0986   91.6642
2023 173   2 -131.0108   10.0986   91.6645
2023 173   3 -131.0111   10.0986   91.6647
2023 173   4 -131.0115   10.0986   91.6649
2023 173   5 -131.0118   10.0986   91.6652
2023 173   6 -131.0121   10.0986   91.6654
2023 173   7 -131.0124   10.0986   91.6657
2023 173   8 -131.0128   10.0986   91.6659
2023 173   9 -131.0131   10.0986   91.6662
2023 173  10 -131.0134   10.0986   91.6664
2023 173  11 -131.0138   10.0986   91.6666
2023 173  12 -131.0141   10.0986   91.6669
2023 173  13 -131.0144   10.0986   91.6671
2023 173  14 -131.0148   10.0986   91.6673
2023 173  15 -131.0151   10.0986   91.6676
2023 173  16 -131.0154   10.0986   91.6678
2023 173  17 -131.0157   10.0986   91.6681
2023 173  18 -131.0161   10.0986   91.6683
2023 173  19 -131.0164   10.0986   91.6686
2023 173  20 -131.0167   10.0986   91.6688
2023 173  21 -131.0171   10.0986   91.6690
2023 173  22 -131.0174   10.0986   91.6693
2023 173  23 -131.0177   10.0986   91.6695
2023 174   0 -131.0180   10.0985   91.6697
2023 174   1 -131.0184   10.0986   91.6700
2023 174   2 -131.0187   10.0986   91.6702
2023 174   3 -131.0190   10.0985   91.6704
2023 174   4 -131.0194   10.0986   91.6707
2023 174   5 -131.0197   10.0986   91.6709
2023 174   6 -131.0200   10.0986   91.6712
2023 174   7 -131.0204   10.0985   91.6714
2023 174   8 -131.0207   10.0985   91.6716
2023 174   9 -131.0210   10.0985   91.6719
2023 174  10 -131.0213   10.0985   91.6721
2023 174  11 -131.0217   10.0985   91.6724
2023 174  12 -131.0220   10.0985   91.6726
2023 174  13 -131.0223   10.0985   91.6728
2023 174  14 -131.0227   10.0986   91.6731
2023 174  15 -131.0230   10.0985   91.6733
2023 174  16 -131.0233   10.0985   91.6736
2023 174  17 -131.0237   10.0985   91.6738
2023 174  18 -131.0240   10.0985   91.6740
2023 174  19 -131.0243   10.0985   91.6743
2023 174  20 -131.0246   10.0985   91.6745
2023 174  21 -131.0250   10.0985   91.6747
2023 174  22 -131.0253   10.0985   91.6750
2023 174  23 -131.0256   10.0985   91.6752
2023 175   0 -131.0259   10.0985   91.6755
2023 175   1 -131.0263   10.0985   91.6757
2023 175   2 -131.0266   10.0985   91.6760
2023 175   3 -131.0269   10.0985   91.6762
2023 175   4 -131.0273   10.0985   91.6764
2023 175   5 -131.0276   10.0985   91.6767
2023 175   6 -131.0279   10.0985   91.6769
2023 175   7 -131.0283   10.0985   91.6771
2023 175   8 -131.0286   10.0985   91.6774
2023 175   9 -131.0289   10.0985   91.6776
2023 175  10 -131.0293   10.0985   91.6779
2023 175  11 -131.0296   10.0985   91.6781
2023 175  12 -131.0299   10.0985   91.6784
2023 175  13 -131.0302   10.0985   91.6786
2023 175  14 -131.0306   10.0985   91.6788
2023 175  15 -131.0309   10.0985   91.6791
2023 175  16 -131.0312   10.0985   91.6793
2023 175  17 -131.0316   10.0985   91.6795
2023 175  18 -131.0319   10.0985   91.6798
2023 175  19 -131.0322   10.0985   91.6800
2023 175  20 -131.0325   10.0985   91.6803
2023 175  21 -131.0329   10.0985   91.6805
2023 175  22 -131.0332   10.0984   91.6807
2023 175  23 -131.0335   10.0985   91.6810
2023 176   0 -131.0339   10.0985   91.6812
2023 176   1 -131.0342   10.0985   91.6815
2023 176   2 -131.0345   10.0985   91.6817
2023 176   3 -131.0348   10.0984   91.6819
2023 176   4 -131.0352   10.0985   91.6822
2023 176   5 -131.0355   10.0985   91.6824
2023 176   6 -131.0358   10.0984   91.6826
2023 176   7 -131.0362   10.0984   91.6829
2023 176   8 -131.0365   10.0985   91.6831
2023 176   9 -131.0368   10.0984   91.6834
2023 176  10 -131.0372   10.0984   91.6836
2023 176  11 -131.0375   10.0984   91.6838
2023 176  12 -131.0378   10.0984   91.6841
2023 176  13 -131.0381   10.0984   91.6843
2023 176  14 -131.0385   10.0984   91.6846
2023 176  15 -131.0388   10.0984   91.6848
2023 176  16 -131.0391   10.0984   91.6850
2023 176  17 -131.0395   10.0984   91.6853
2023 176  18 -131.0398   10.0984   91.6855
2023 176  19 -131.0401   10.0984   91.6858
2023 176  20 -131.0405   10.0984   91.6860
2023 176  21 -131.0408   10.0984   91.6862
2023 176  22 -131.0411   10.0984   91.6865
2023 176  23 -131.0414   10.0984   91.6867
2023 177   0 -131.0418   10.0984   91.6870
2023 177   1 -131.0421   10.0984   91.6872
2023 177   2 -131.0424   10.0984   91.6874
2023 177   3 -131.0428   10.0984   91.6877
2023 177   4 -131.0431   10.0984   91.6879
2023 177   5 -131.0434   10.0984   91.6882
2023 177   6 -131.0438   10.0984   91.6884
2023 177   7 -131.0441   10.0984   91.6886
2023 177   8 -131.0444   10.0984   91.6889
2023 177   9 -131.0447   10.0984   91.6891
2023 177  10 -131.0451   10.0984   91.6893
2023 177  11 -131.0454   10.0984   91.6896
2023 177  12 -131.0457   10.0984   91.6898
2023 177  13 -131.0461   10.0984   91.6901
2023 177  14 -131.0464   10.0984   91.6903
2023 177  15 -131.0467   10.0984   91.6905
2023 177  16 -131.0470   10.0984   91.6908
2023 177  17 -131.0474   10.0984   91.6910
2023 177  18 -131.0477   10.0984   91.6912
2023 177  19 -131.0480   10.0984   91.6915
2023 177  20 -131.0484   10.0983   91.6917
2023 177  21 -131.0487   10.0984   91.6920
2023 177  22 -131.0490   10.0984   91.6922
2023 177  23 -131.0494   10.0984   91.6925
2023 178   0 -131.0497   10.0984   91.6927
2023 178   1 -131.0500   10.0983   91.6929
2023 178   2 -131.0503   10.0984   91.6932
2023 178   3 -131.0507   10.0984   91.6934
2023 178   4 -131.0510   10.0983   91.6936
2023 178   5 -131.0513   10.0983   91.6939
2023 178   6 -131.0517   10.0983   91.6941
2023 178   7 -131.0520   10.0984   91.6944
2023 178   8 -131.0523   10.0984   91.6946
2023 178   9 -131.0526   10.0983   91.6948
2023 178  10 -131.0530   10.0983   91.6951
2023 178  11 -131.0533   10.0983   91.6953
2023 178  12 -131.0537   10.0983   91.6955
2023 178  13 -131.0540   10.0983   91.6958
2023 178  14 -131.0543   10.0983   91.6960
2023 178  15 -131.0546   10.0983   91.6963
2023 178  16 -131.0550   10.0983   91.6965
2023 178  17 -131.0553   10.0983   91.6968
2023 178  18 -131.0556   10.0983   91.6970
2023 178  19 -131.0559   10.0983   91.6972
2023 178  20 -131.0563   10.0983   91.6975
2023 178  21 -131.0566   10.0983   91.6977
2023 178  22 -131.0569   10.0983   91.6980
2023 178  23 -131.0573   10.0983   91.6982
2023 179   0 -131.0576   10.0983   91.6984
2023 179   1 -131.0579   10.0983   91.6987
2023 179   2 -131.0582   10.0983   91.6989
2023 179   3 -131.0586   10.0983   91.6991
2023 179   4 -131.0589   10.0983   91.6994
2023 179   5 -131.0592   10.0983   91.6996
2023 179   6 -131.0596   10.0983   91.6999
2023 179   7 -131.0599   10.0983   91.7001
2023 179   8 -131.0602   10.0983   91.7004
2023 179   9 -131.0606   10.0983   91.7006
2023 179  10 -131.0609   10.0983   91.7008
2023 179  11 -131.0612   10.0983   91.7010
2023 179  12 -131.0615   10.0983   91.7013
2023 179  13 -131.0619   10.0983   91.7015
2023 179  14 -131.0622   10.0983   91.7018
2023 179  15 -131.0626   10.0983   91.7020
2023 179  16 -131.0629   10.0983   91.7023
2023 179  17 -131.0632   10.0983   91.7025
2023 179  18 -131.0635   10.0983   91.7028
2023 179  19 -131.0639   10.0983   91.7030
2023 179  20 -131.0642   10.0983   91.7032
2023 179  21 -131.0645   10.0983   91.7034
2023 179  22 -131.0648   10.0983   91.7037
2023 179  23 -131.0652   10.0982   91.7039
2023 180   0 -131.0655   10.0983   91.7042
2023 180   1 -131.0658   10.0983   91.7044
2023 180   2 -131.0662   10.0982   91.7046
2023 180   3 -131.0665   10.0982   91.7049
2023 180   4 -131.0668   10.0982   91.7051
2023 180   5 -131.0671   10.0983   91.7054
2023 180   6 -131.0675   10.0983   91.7056
2023 180   7 -131.0678   10.0982   91.7058
2023 180   8 -131.0681   10.0982   91.7061
2023 180   9 -131.0685   10.0982   91.7063
2023 180  10 -131.0688   10.0982   91.7066
2023 180  11 -131.0691   10.0982   91.7068
2023 180  12 -131.0695   10.0982   91.7070
2023 180  13 -131.0698   10.0982   91.7073
2023 180  14 -131.0701   10.0982   91.7075
2023 180  15 -131.0704   10.0982   91.7078
2023 180  16 -131.0708   10.0982   91.7080
2023 180  17 -131.0711   10.0982   91.7082
2023 180  18 -131.0714   10.0982   91.7085
2023 180  19 -131.0718   10.0982   91.7087
2023 180  20 -131.0721   10.0982   91.7089
2023 180  21 -131.0724   10.0982   91.7092
2023 180  22 -131.0727   10.0982   91.7094
2023 180  23 -131.0731   10.0982   91.7097
2023 181   0 -131.0734   10.0982   91.7099
2023 181   1 -131.0737   10.0982   91.7102
2023 181   2 -131.0741   10.0982   91.7104
2023 181   3 -131.0744   10.0982   91.7106
2023 181   4 -131.0747   10.0982   91.7109
2023 181   5 -131.0751   10.0982   91.7111
2023 181   6 -131.0754   10.0982   91.7113
2023 181   7 -131.0757   10.0982   91.7116
2023 181   8 -131.0760   10.0982   91.7118
2023 181   9 -131.0764   10.0982   91.7121
2023 181  10 -131.0767   10.0982   91.7123
2023 181  11 -131.0771   10.0982   91.7125
2023 181  12 -131.0774   10.0982   91.7128
2023 181  13 -131.0777   10.0982   91.7130
2023 181  14 -131.0780   10.0982   91.7133
2023 181  15 -131.0784   10.0982   91.7135
2023 181  16 -131.0787   10.0982   91.7137
2023 181  17 -131.0790   10.0982   91.7140
2023 181  18 -131.0794   10.0982   91.7142
2023 181  19 -131.0797   10.0982   91.7145
2023 181  20 -131.0800   10.0982   91.7147
2023 181  21 -131.0803   10.0981   91.7149
2023 181  22 -131.0807   10.0981   91.7152
2023 181  23 -131.0810   10.0982   91.7154
2023 182   0 -131.0813   10.0981   91.7156
2023 182   1 -131.0817   10.0982   91.7159
2023 182   2 -131.0820   10.0981   91.7161
2023 182   3 -131.0823   10.0982   91.7164
2023 182   4 -131.0827   10.0982   91.7166
2023 182   5 -131.0830   10.0981   91.7168
2023 182   6 -131.0833   10.0981   91.7171
2023 182   7 -131.0836   10.0981   91.7173
2023 182   8 -131.0839   10.0981   91.7176
2023 182   9 -131.0843   10.0981   91.7178
2023 182  10 -131.0846   10.0981   91.7180
2023 182  11 -131.0849   10.0981   91.7183
2023 182  12 -131.0853   10.0982   91.7185
2023 182  13 -131.0856   10.0981   91.7188
2023 182  14 -131.0859   10.0981   91.7190
2023 182  15 -131.0863   10.0981   91.7192
2023 182  16 -131.0866   10.0981   91.7195
2023 182  17 -131.0869   10.0981   91.7197
2023 182  18 -131.0873   10.0981   91.7200
2023 182  19 -131.0876   10.0981   91.7202
2023 182  20 -131.0879   10.0981   91.7204
2023 182  21 -131.0883   10.0981   91.7207
2023 182  22 -131.0886   10.0981   91.7209
2023 182  23 -131.0889   10.0981   91.7211
2023 183   0 -131.0892   10.0981   91.7214
2023 183   1 -131.0896   10.0981   91.7216
2023 183   2 -131.0899   10.0981   91.7219
2023 183   3 -131.0902   10.0981   91.7221
2023 183   4 -131.0906   10.0981   91.7223
2023 183   5 -131.0909   10.0981   91.7226
2023 183   6 -131.0912   10.0981   91.7228
2023 183   7 -131.0915   10.0981   91.7230
2023 183   8 -131.0919   10.0981   91.7233
2023 183   9 -131.0922   10.0981   91.7235
2023 183  10 -131.0925   10.0981   91.7238
2023 183  11 -131.0929   10.0981   91.7240
2023 183  12 -131.0932   10.0981   91.7243
2023 183  13 -131.0935   10.0981   91.7245
2023 183  14 -131.0938   10.0981   91.7247
2023 183  15 -131.0942   10.0981   91.7250
2023 183  16 -131.0945   10.0981   91.7252
2023 183  17 -131.0948   10.0981   91.7254
2023 183  18 -131.0952   10.0981   91.7257
2023 183  19 -131.0955   10.0980   91.7259
2023 183  20 -131.0958   10.0980   91.7262
2023 183  21 -131.0962   10.0981   91.7264
2023 183  22 -131.0965   10.0981   91.7266
2023 183  23 -131.0968   10.0981   91.7269
2023 184   0 -131.0971   10.0980   91.7271
2023 184   1 -131.0975   10.0981   91.7273
2023 184   2 -131.0978   10.0981   91.7276
2023 184   3 -131.0981   10.0980   91.7278
2023 184   4 -131.0985   10.0980   91.7281
2023 184   5 -131.0988   10.0980   91.7283
2023 184   6 -131.0991   10.0980   91.7286
2023 184   7 -131.0995   10.0980   91.7288
2023 184   8 -131.0998   10.0980   91.7290
2023 184   9 -131.1001   10.0980   91.7293
2023 184  10 -131.1004   10.0980   91.7295
2023 184  11 -131.1008   10.0980   91.7298
2023 184  12 -131.1011   10.0980   91.7300
2023 184  13 -131.1014   10.0980   91.7302
2023 184  14 -131.1017   10.0980   91.7305
2023 184  15 -131.1021   10.0980   91.7307
2023 184  16 -131.1024   10.0980   91.7310
2023 184  17 -131.1028   10.0980   91.7312
2023 184  18 -131.1031   10.0980   91.7314
2023 184  19 -131.1034   10.0980   91.7317
2023 184  20 -131.1037   10.0980   91.7319
2023 184  21 -131.1041   10.0980   91.7321
2023 184  22 -131.1044   10.0980   91.7324
2023 184  23 -131.1047   10.0980   91.7326
2023 185   0 -131.1051   10.0980   91.7329
2023 185   1 -131.1054   10.0980   91.7331
2023 185   2 -131.1057   10.0980   91.7333
2023 185   3 -131.1060   10.0980   91.7336
2023 185   4 -131.1064   10.0980   91.7338
2023 185   5 -131.1067   10.0980   91.7341
2023 185   6 -131.1070   10.0980   91.7343
2023 185   7 -131.1074   10.0980   91.7345
2023 185   8 -131.1077   10.0980   91.7348
2023 185   9 -131.1080   10.0980   91.7350
2023 185  10 -131.1084   10.0980   91.7353
2023 185  11 -131.1087   10.0980   91.7355
2023 185  12 -131.1090   10.0980   91.7357
2023 185  13 -131.1093   10.0980   91.7360
2023 185  14 -131.1097   10.0980   91.7362
2023 185  15 -131.1100   10.0980   91.7364
2023 185  16 -131.1103   10.0980   91.7367
2023 185  17 -131.1106   10.0979   91.7369
2023 185  18 -131.1110   10.0979   91.7372
2023 185  19 -131.1113   10.0980   91.7374
2023 185  20 -131.1116   10.0980   91.7376
2023 185  21 -131.1120   10.0980   91.7379
2023 185  22 -131.1123   10.0979   91.7381
2023 185  23 -131.1126   10.0979   91.7384
2023 186   0 -131.1130   10.0980   91.7386
2023 186   1 -131.1133   10.0979   91.7388
2023 186   2 -131.1136   10.0979   91.7391
2023 186   3 -131.1140   10.0979   91.7393
2023 186   4 -131.1143   10.0979   91.7396
2023 186   5 -131.1146   10.0980   91.7398
2023 186   6 -131.1149   10.0979   91.7400
2023 186   7 -131.1153   10.0979   91.7403
2023 186   8 -131.1156   10.0979   91.7405
2023 186   9 -131.1159   10.0979   91.7408
2023 186  10 -131.1163   10.0979   91.7410
2023 186  11 -131.1166   10.0979   91.7412
2023 186  12 -131.1169   10.0979   91.7415
2023 186  13 -131.1172   10.0979   91.7417
2023 186  14 -131.1176   10.0979   91.7419
2023 186  15 -131.1179   10.0979   91.7422
2023 186  16 -131.1182   10.0979   91.7424
2023 186  17 -131.1186   10.0979   91.7427
2023 186  18 -131.1189   10.0979   91.7429
2023 186  19 -131.1192   10.0979   91.7431
2023 186  20 -131.1196   10.0979   91.7434
2023 186  21 -131.1199   10.0979   91.7436
2023 186  22 -131.1202   10.0979   91.7439
2023 186  23 -131.1206   10.0979   91.7441
2023 187   0 -131.1209   10.0979   91.7443
2023 187   1 -131.1212   10.0979   91.7446
2023 187   2 -131.1215   10.0979   91.7448
2023 187   3 -131.1219   10.0979   91.7451
2023 187   4 -131.1222   10.0979   91.7453
2023 187   5 -131.1225   10.0979   91.7455
2023 187   6 -131.1229   10.0979   91.7458
2023 187   7 -131.1232   10.0979   91.7460
2023 187   8 -131.1235   10.0979   91.7463
2023 187   9 -131.1238   10.0979   91.7465
2023 187  10 -131.1242   10.0979   91.7467
2023 187  11 -131.1245   10.0979   91.7470
2023 187  12 -131.1248   10.0979   91.7472
2023 187  13 -131.1252   10.0979   91.7474
2023 187  14 -131.1255   10.0979   91.7477
2023 187  15 -131.1258   10.0978   91.7479
2023 187  16 -131.1261   10.0978   91.7482
2023 187  17 -131.1265   10.0979   91.7484
2023 187  18 -131.1268   10.0979   91.7486
2023 187  19 -131.1271   10.0979   91.7489
2023 187  20 -131.1275   10.0978   91.7491
2023 187  21 -131.1278   10.0978   91.7493
2023 187  22 -131.1281   10.0979   91.7496
2023 187  23 -131.1285   10.0978   91.7498
2023 188   0 -131.1288   10.0978   91.7501
2023 188   1 -131.1291   10.0978   91.7503
2023 188   2 -131.1294   10.0978   91.7506
2023 188   3 -131.1298   10.0979   91.7508
2023 188   4 -131.1301   10.0978   91.7510
2023 188   5 -131.1304   10.0978   91.7513
2023 188   6 -131.1308   10.0978   91.7515
2023 188   7 -131.1311   10.0978   91.7517
2023 188   8 -131.1314   10.0978   91.7520
2023 188   9 -131.1317   10.0978   91.7522
2023 188  10 -131.1321   10.0978   91.7525
2023 188  11 -131.1324   10.0978   91.7527
2023 188  12 -131.1327   10.0978   91.7529
2023 188  13 -131.1331   10.0978   91.7532
2023 188  14 -131.1334   10.0978   91.7534
2023 188  15 -131.1337   10.0978   91.7537
2023 188  16 -131.1341   10.0978   91.7539
2023 188  17 -131.1344   10.0978   91.7541
2023 188  18 -131.1347   10.0978   91.7544
